x,y,z,intensity,gps_time,label,global_id
746058.70240479,2574345.32301270,451.87844849,2056,4505.28222656,30,708010003
746058.63148193,2574344.96870361,451.72775269,2056,4505.28222656,30,708010003
746058.56367188,2574344.57978760,451.66064453,11051,4505.28222656,30,708010003
746058.55262451,2574344.55989014,451.58013916,13364,4505.28222656,30,708010003
746058.54371338,2574344.55570923,451.49905396,22359,4505.28222656,30,708010003
746058.53461914,2574344.55100952,451.41384888,20046,4505.28271484,30,708010003
746058.52729492,2574344.55601440,451.33233643,15677,4505.28271484,30,708010003
746058.51917725,2574344.55680786,451.25085449,15677,4505.28271484,30,708010003
746058.51289063,2574344.56919800,451.16876221,13364,4505.28271484,30,708010003
746058.49799805,2574344.52400146,451.09024048,15677,4505.28271484,30,708010003
746058.49519043,2574344.55940186,451.00643921,6682,4505.28271484,30,708010003
746058.73267822,2574345.69200073,452.18133545,2570,4505.37890625,30,708010003
746058.58698730,2574344.91380249,452.11264038,7710,4505.37890625,30,708010003
746058.55012207,2574344.83689819,452.03665161,2313,4505.37890625,30,708010003
746058.39729004,2574344.62580811,451.66885376,12593,4505.37890625,30,708010003
746058.37141113,2574344.61851440,451.59225464,20303,4505.37890625,30,708010003
746058.34431152,2574344.60288940,451.51605225,20303,4505.37890625,30,708010003
746058.32008057,2574344.60670410,451.43905640,20303,4505.37890625,30,708010003
746058.29530029,2574344.60639893,451.36215210,12593,4505.37890625,30,708010003
746058.26820068,2574344.59001099,451.28625488,17733,4505.37890625,30,708010003
746058.24738770,2574344.60890137,451.21215820,15163,4505.37890625,30,708010003
746058.22468262,2574344.62348877,451.13424683,10023,4505.37939453,30,708010003
746058.21101074,2574344.70310913,451.05206299,7453,4505.37939453,30,708010003
746058.20570068,2574344.84568726,450.96484375,2313,4505.37939453,30,708010003
746058.18757324,2574344.90479980,450.87884521,2570,4505.37939453,30,708010003
746058.16639404,2574344.93211304,450.79873657,2570,4505.37939453,30,708010003
746058.14838867,2574344.97520386,450.72116089,2570,4505.37939453,30,708010003
746058.15229492,2574345.19358765,450.62475586,2570,4505.37939453,30,708010003
746059.19477539,2574345.00910889,452.16354370,3598,4505.47900391,30,708010003
746059.12189941,2574344.83409058,452.10284424,3341,4505.47900391,30,708010003
746059.02369385,2574344.77088867,451.97015381,771,4505.47900391,30,708010003
746058.96912842,2574344.69349609,451.90866089,771,4505.47900391,30,708010003
746059.13581543,2574345.94050537,451.80145264,771,4505.47949219,30,708010003
746058.87440186,2574344.64439331,451.77676392,771,4505.47949219,30,708010003
746058.30457764,2574345.89250122,452.11663818,2056,4505.47949219,30,708010003
746058.81818848,2574344.56419312,451.71325684,6939,4505.47949219,30,708010003
746058.27387695,2574345.98600708,452.04754639,2056,4505.47949219,30,708010003
746058.77290039,2574344.54881226,451.64746094,13878,4505.47949219,30,708010003
746058.24519043,2574346.09730469,451.97766113,2056,4505.47949219,30,708010003
746058.73048096,2574344.53898560,451.58474731,24929,4505.47949219,30,708010003
746058.20521240,2574346.14100586,451.90536499,2056,4505.47949219,30,708010003
746058.68647461,2574344.53098999,451.51885986,19018,4505.47949219,30,708010003
746058.18458252,2574346.35508667,451.82385254,2056,4505.47949219,30,708010003
746058.64600830,2574344.54438721,451.45175171,19789,4505.47949219,30,708010003
746058.16560059,2574346.57078491,451.74465942,2056,4505.47998047,30,708010003
746058.60242920,2574344.55171143,451.38165283,13878,4505.47998047,30,708010003
746058.14820557,2574346.82420288,451.65924072,2056,4505.47998047,30,708010003
746058.56367188,2574344.57640015,451.31384277,17219,4505.47998047,30,708010003
746058.14338379,2574347.13239990,451.58114624,2313,4505.47998047,30,708010003
746058.52088623,2574344.56129395,451.25155640,19789,4505.47998047,30,708010003
746058.11158447,2574347.26209961,451.50155640,2313,4505.47998047,30,708010003
746058.48200684,2574344.58540283,451.18365479,19018,4505.47998047,30,708010003
746058.43537598,2574344.54411255,451.12304688,19018,4505.47998047,30,708010003
746058.39667969,2574344.56968628,451.05496216,15420,4505.47998047,30,708010003
746058.39320068,2574345.13951050,450.88034058,1799,4505.48046875,30,708010003
746058.33210449,2574344.99839722,450.82626343,2570,4505.48046875,30,708010003
746058.28370361,2574344.94389282,450.76605225,2570,4505.48046875,30,708010003
746058.24512939,2574344.97608887,450.69573975,2570,4505.48046875,30,708010003
746058.21558838,2574345.07520996,450.61965942,3598,4505.48046875,30,708010003
746059.37550049,2574344.85209595,452.12783813,4112,4506.16943359,30,708010003
746059.32728271,2574344.89070068,452.18145752,8481,4506.16943359,30,708010003
746058.69569092,2574344.53669678,451.66134644,7196,4506.16943359,30,708010003
746058.32038574,2574344.90650879,452.07275391,2313,4506.16992188,30,708010003
746058.30097656,2574345.16081177,452.12115479,3341,4506.16992188,30,708010003
746059.08948975,2574346.03941284,451.81546021,2313,4506.26904297,30,708010003
746058.72578125,2574344.82600342,452.11865234,6939,4506.26904297,30,708010003
746058.71430664,2574345.00529419,452.18185425,6939,4506.26953125,30,708010003
746058.60657959,2574344.53559814,451.26034546,17219,4506.36669922,30,708010003
746058.58961182,2574344.55268799,451.33264160,17219,4506.36669922,30,708010003
746058.56458740,2574344.51399170,451.40435791,17219,4506.36669922,30,708010003
746058.54719238,2574344.52250610,451.47335815,24929,4506.36669922,30,708010003
746058.52918701,2574344.53300415,451.54595947,23130,4506.36669922,30,708010003
746058.51051025,2574344.54548584,451.62225342,21074,4506.36669922,30,708010003
746058.49537354,2574344.56889282,451.69073486,11565,4506.36669922,30,708010003
746058.54102783,2574345.13160645,451.81835938,1799,4506.36718750,30,708010003
746058.52198486,2574345.14509521,451.89675903,1799,4506.36718750,30,708010003
746059.21992188,2574344.84361206,452.12225342,10023,4506.36718750,30,708010003
746058.47877197,2574344.98380981,451.97225952,1799,4506.36718750,30,708010003
746059.27351074,2574345.24580322,452.19006348,2056,4506.36718750,30,708010003
746058.43507080,2574344.82240234,452.05026245,5654,4506.36718750,30,708010003
746058.42542725,2574344.89021240,452.12286377,7710,4506.36718750,30,708010003
746058.85389404,2574344.54179321,451.71975708,2827,4506.46630859,30,708010003
746058.15858154,2574344.98271118,451.68273926,2313,4506.46630859,30,708010003
746058.17561035,2574345.13679443,451.75665283,2313,4506.46630859,30,708010003
746058.19270020,2574345.29051147,451.82785034,2313,4506.46630859,30,708010003
746058.21918945,2574345.51319824,451.89425659,2313,4506.46630859,30,708010003
746058.24757080,2574345.75169312,451.96563721,2313,4506.46679688,30,708010003
746058.87867432,2574344.79270874,452.08193970,2827,4506.46679688,30,708010003
746058.28168945,2574346.03138672,452.03366089,2313,4506.46679688,30,708010003
746058.89631348,2574344.91700684,452.15484619,2827,4506.46679688,30,708010003
746058.18287354,2574344.84089600,451.57324219,6425,4506.56884766,30,708010003
746058.19782715,2574344.87840210,451.64434814,6425,4506.56884766,30,708010003
746058.21528320,2574344.93739258,451.71115112,3084,4506.56884766,30,708010003
746058.23481445,2574345.00608765,451.78146362,3084,4506.56884766,30,708010003
746058.25947266,2574345.10630737,451.85504150,3084,4506.56884766,30,708010003
746058.28638916,2574345.22599731,451.92514038,3084,4506.56884766,30,708010003
746059.18500977,2574345.93629395,451.84515381,2570,4506.56884766,30,708010003
746058.30958252,2574345.32160889,451.99285889,3084,4506.56884766,30,708010003
746058.34022217,2574345.46449219,452.06375122,3084,4506.56933594,30,708010003
746058.36219482,2574345.54591309,452.13684082,3084,4506.56933594,30,708010003
746059.01392822,2574344.79499756,452.09384155,2570,4506.56933594,30,708010003
746059.04200439,2574344.89509521,452.16415405,7710,4506.56933594,30,708010003
746059.13227539,2574345.34541260,452.22644043,2570,4506.56933594,30,708010003
746058.15369873,2574346.12889038,451.64346313,2056,4507.38183594,30,708010003
746058.12781982,2574345.55369507,451.62313843,2056,4507.38183594,30,708010003
746058.58057861,2574345.43168579,452.17385864,2570,4507.38183594,30,708010003
746058.13081055,2574345.20240723,451.59463501,6425,4507.38183594,30,708010003
746058.57911377,2574345.09880005,452.13555908,7967,4507.38183594,30,708010003
746058.14881592,2574344.94938599,451.56063843,6425,4507.38183594,30,708010003
746058.59382324,2574344.87251221,452.09625244,10794,4507.38183594,30,708010003
746058.17377930,2574344.77000366,451.52606201,8481,4507.38232422,30,708010003
746058.20972900,2574344.66960083,451.48785400,14649,4507.38232422,30,708010003
746058.25257568,2574344.63468872,451.44854736,21074,4507.38232422,30,708010003
746058.30067139,2574344.61891113,451.40603638,21074,4507.38232422,30,708010003
746058.34687500,2574344.60740601,451.36544800,23130,4507.38232422,30,708010003
746058.39741211,2574344.59049927,451.32073975,21074,4507.38232422,30,708010003
746058.44752197,2574344.57160889,451.27615356,21074,4507.38232422,30,708010003
746058.49470215,2574344.56730591,451.23495483,23130,4507.38281250,30,708010003
746058.54249268,2574344.56678711,451.19345093,23130,4507.38281250,30,708010003
746058.58582764,2574344.52421509,451.15255737,21074,4507.38281250,30,708010003
746058.63447266,2574344.51469360,451.10934448,23130,4507.38281250,30,708010003
746058.68220215,2574344.48490845,451.06546021,6168,4507.38281250,30,708010003
746058.40729980,2574345.47968994,452.12005615,2313,4507.47900391,30,708010003
746058.37299805,2574344.99211060,452.07604980,2313,4507.47900391,30,708010003
746058.40217285,2574344.91538940,452.02374268,2313,4507.47900391,30,708010003
746058.08381348,2574346.41749512,451.47973633,2827,4507.47900391,30,708010003
746058.06947021,2574345.98939453,451.44454956,2570,4507.47949219,30,708010003
746058.52387695,2574345.16819702,451.90975952,2313,4507.47949219,30,708010003
746058.07850342,2574345.74339233,451.40133667,2570,4507.47949219,30,708010003
746058.58521729,2574345.28608643,451.85055542,2313,4507.47949219,30,708010003
746058.07502441,2574345.41609131,451.36425781,2570,4507.47949219,30,708010003
746058.06910400,2574345.08119141,451.32934570,10794,4507.47949219,30,708010003
746058.65150146,2574345.16960083,451.74124146,2313,4507.47949219,30,708010003
746058.09638672,2574344.97300659,451.27883911,10537,4507.47949219,30,708010003
746058.60200195,2574344.64060913,451.70886230,2313,4507.47949219,30,708010003
746059.21687012,2574344.91340576,452.11166382,8995,4507.47949219,30,708010003
746058.11048584,2574344.80641113,451.23834229,7710,4507.47949219,30,708010003
746058.63349609,2574344.58821045,451.65725708,9766,4507.47949219,30,708010003
746059.24818115,2574344.87141357,452.06015015,5911,4507.47949219,30,708010003
746058.13758545,2574344.71818481,451.19033813,10280,4507.47949219,30,708010003
746058.66718750,2574344.56181274,451.60723877,19532,4507.47949219,30,708010003
746058.16810303,2574344.66780029,451.14276123,12850,4507.47949219,30,708010003
746058.70588379,2574344.55229126,451.55386353,21845,4507.47949219,30,708010003
746058.20759277,2574344.63951050,451.08566284,20560,4507.47949219,30,708010003
746058.74757080,2574344.54811035,451.49734497,16962,4507.47949219,30,708010003
746058.24537354,2574344.63999878,451.03436279,23387,4507.47949219,30,708010003
746058.28602295,2574344.64579712,450.97985840,15420,4507.47949219,30,708010003
746058.46888428,2574345.29209839,450.81546021,2570,4507.47998047,30,708010003
746058.29560547,2574346.51231323,451.95965576,2827,4507.58154297,30,708010003
746058.26612549,2574346.13099609,451.90585327,2827,4507.58154297,30,708010003
746058.85242920,2574345.58918701,452.19433594,2313,4507.58154297,30,708010003
746058.24958496,2574345.83628784,451.84814453,2570,4507.58154297,30,708010003
746058.75880127,2574344.92030273,452.14154053,9252,4507.58154297,30,708010003
746058.23450928,2574345.55549561,451.79183960,2570,4507.58154297,30,708010003
746058.76801758,2574344.83000122,452.07943726,4369,4507.58154297,30,708010003
746058.20972900,2574345.21528564,451.73974609,2570,4507.58154297,30,708010003
746058.20319824,2574345.00358520,451.68426514,2570,4507.58203125,30,708010003
746058.20386963,2574344.84300171,451.62756348,2570,4507.58203125,30,708010003
746058.21430664,2574344.74760376,451.56866455,7710,4507.58203125,30,708010003
746058.23237305,2574344.70530640,451.50744629,10280,4507.58203125,30,708010003
746058.25019531,2574344.66081177,451.44656372,15420,4507.58203125,30,708010003
746058.86896973,2574344.56761108,451.70925903,13107,4507.58203125,30,708010003
746058.27210693,2574344.64359985,451.38424683,20560,4507.58203125,30,708010003
746058.28767090,2574344.58689819,451.32455444,20560,4507.58203125,30,708010003
746058.31031494,2574344.58360229,451.26464844,23130,4507.58203125,30,708010003
746058.33118896,2574344.57020508,451.20544434,23130,4507.58251953,30,708010003
746058.35358887,2574344.56651245,451.14553833,23130,4507.58251953,30,708010003
746058.38258057,2574344.57899414,451.07504272,20560,4507.58251953,30,708010003
746058.40821533,2574344.59440552,451.01345825,2570,4507.58251953,30,708010003
746058.57557373,2574345.45878540,450.87805176,2570,4507.58251953,30,708010003
746058.58833008,2574345.38261353,450.81814575,2570,4507.58251953,30,708010003
746058.46949463,2574345.39219604,452.15194702,2056,4507.68359375,30,708010003
746058.40162354,2574344.94401489,452.09243774,2056,4507.68359375,30,708010003
746059.08350830,2574344.88929687,452.14724731,8481,4507.68359375,30,708010003
746058.40321045,2574344.92399536,452.02496338,2056,4507.68359375,30,708010003
746059.07441406,2574344.81831299,452.08074951,2056,4507.68359375,30,708010003
746058.40101318,2574344.87998901,451.95816040,2056,4507.68359375,30,708010003
746059.12830811,2574345.03849731,451.93826294,2056,4507.68359375,30,708010003
746058.40028076,2574344.81498657,451.82464600,2056,4507.68359375,30,708010003
746058.38831787,2574344.71339355,451.76434326,2056,4507.68359375,30,708010003
746058.38178711,2574344.64500366,451.70333862,8224,4507.68359375,30,708010003
746058.38178711,2574344.61360107,451.63433838,14392,4507.68359375,30,708010003
746058.38392334,2574344.59580933,451.56805420,18504,4507.68359375,30,708010003
746058.38551025,2574344.57591187,451.50213623,18504,4507.68359375,30,708010003
746058.39240723,2574344.58729492,451.43435669,22616,4507.68359375,30,708010003
746058.12897949,2574347.71110474,451.11605835,2056,4507.68408203,30,708010003
746058.39857178,2574344.59449707,451.36685181,20560,4507.68408203,30,708010003
746058.13911133,2574347.74500977,451.03564453,2056,4507.68408203,30,708010003
746058.40321045,2574344.59159790,451.29983521,22616,4507.68408203,30,708010003
746058.14552002,2574347.75089966,450.95706177,2056,4507.68408203,30,708010003
746058.40729980,2574344.58659302,451.23306274,22616,4507.68408203,30,708010003
746058.16169434,2574347.83180176,450.87274170,2056,4507.68408203,30,708010003
746058.40522461,2574344.54389893,451.16885376,20560,4507.68408203,30,708010003
746058.15620117,2574347.74610840,450.80084229,2056,4507.68408203,30,708010003
746058.41199951,2574344.55409180,451.10104370,20560,4507.68408203,30,708010003
746058.16450195,2574347.76701294,450.72085571,2056,4507.68408203,30,708010003
746058.42139893,2574344.57978760,451.03186035,14392,4507.68408203,30,708010003
746058.15009766,2574347.61381470,450.65545654,2056,4507.68408203,30,708010003
